Listagem de defeito;;;
 ;;;
Descrição defeito = 'JANEL?O DO CONDUTOR (ANTI COVID)';;;
Grupo serviço;;Defeito;
Código;Descrição grupo;Código;Descrição defeito
17;DIRECAO / EIXO DIANTEIRO;24;BARRA CURTA DIRECAO
17;DIRECAO / EIXO DIANTEIRO;23;CABO REGULADOR VOLANTE QUEB
17;DIRECAO / EIXO DIANTEIRO;17;DEFEITO NAO ENCONTRADO
17;DIRECAO / EIXO DIANTEIRO;22;SETOR DIREÇÃO C/FOLGA
17;DIRECAO / EIXO DIANTEIRO;9;VOLANTE DIRECAO
17;DIRECAO / EIXO DIANTEIRO;20;PINO MANGA EIXO DE
17;DIRECAO / EIXO DIANTEIRO;15;JUNTA UNIVERSAL VOLANTE
17;DIRECAO / EIXO DIANTEIRO;12;BARRA DE DIRECAO
16;HIGIENIZACAO;5;LIMPEZA OFICINA
16;HIGIENIZACAO;6;LAVAGEM EXTERNA
16;HIGIENIZACAO;4;LAVAGEM INTERNA
16;HIGIENIZACAO;3;ARIAMENTO GERAL
16;HIGIENIZACAO;2;GELADEIRA COM MAU CHEIRO
16;HIGIENIZACAO;1;LIMPEZA DIARIA
15;BORRACHARIA;35;CHAVE RODA -(RODOVIARIO)
15;BORRACHARIA;31;PNEUS DE ESCORA (NÃO LIBERAR)
15;BORRACHARIA;34;PNEU REBOQUE
15;BORRACHARIA;33;PNEU TRASEIRO
15;BORRACHARIA;32;PNEU DIANTEIRO 
15;BORRACHARIA;30;REV RAMPA BASICA
15;BORRACHARIA;29;DEFEITO NAO ENCONTRADO
15;BORRACHARIA;28;DIAGNOSTICO
15;BORRACHARIA;23;PNEU PARAF PENETRADO
15;BORRACHARIA;22;PNEU C/SUPER AQUECIMENTO
15;BORRACHARIA;21;PNEU CORTADO
15;BORRACHARIA;20;PNEU BAIXO
15;BORRACHARIA;18;PNEU LISO
15;BORRACHARIA;13;DESBALANCEADO
15;BORRACHARIA;10;CAMBER FORA DOS PARAMENTROS
15;BORRACHARIA;9;DESALINHADO
15;BORRACHARIA;8;BAIXA PRESSAO DOS PNEUS
15;BORRACHARIA;7;ALTA PRESSAO NOS PNEUS
15;BORRACHARIA;6;FALHA COMPRESSOR DE AR - EXCESSO DE PRESSAO
15;BORRACHARIA;5;FALHA COMPRESSOR DE AR- NAO CARREGA
15;BORRACHARIA;4;PNEU FURADO
15;BORRACHARIA;3;RODA OXIDADA OU TRINCADA
15;BORRACHARIA;2;PNEU TRAS
15;BORRACHARIA;27;PNEU C/PEDRA PRESA
15;BORRACHARIA;14;SISTEMA DO RODOAR
15;BORRACHARIA;19;PNEU ESTOURADO
15;BORRACHARIA;17;PNEUS
15;BORRACHARIA;26;PNEU C/BOLHAS
15;BORRACHARIA;11;PNEU FURADO
15;BORRACHARIA;1;PNEU DIANT
15;BORRACHARIA;25;RODA
15;BORRACHARIA;24;RECAPAGEM SOLTA
15;BORRACHARIA;16;PINTURA RODA
15;BORRACHARIA;15;RELOGIO CALIBRADOR AUTOMATICO
15;BORRACHARIA;12;RELOGIO CALIBRADOR  NAO FUNCIONA
13;RECUPERACAO;1;SERVIÇO DE TORNO
13;RECUPERACAO;2;RECUPERACAO PECAS
12;PINTURA;1;POLIMENTO
11;TAPECARIA;7;FALTA CINTO SEGURANCA
11;TAPECARIA;11;POLTRONA CABINE MOTORISTA
11;TAPECARIA;10;JOGO POLTRONAS
11;TAPECARIA;9;CORTINA DA CABINE MOTORISTA
11;TAPECARIA;8;JOGO DE CORTINAS
11;TAPECARIA;4;BRACO POLTRONA QUEBRADO
11;TAPECARIA;3;TRAVA ENCOSTO DA POLTRONA QUEBRADO
11;TAPECARIA;6;TRAVA CINTO QUEBRADO
11;TAPECARIA;5;DESCANSO PERNA QUEBRADO
11;TAPECARIA;2;POLTRONA DESRREGULADA
11;TAPECARIA;1;POLTRONA QUEBRADA
10;CHAPEACAO;237;CORDA CORTINAS 
10;CHAPEACAO;236;PIA TOALETE
10;CHAPEACAO;240;FABRICACAO COMPONENTE
10;CHAPEACAO;238;SUPORTE DA COIFA
10;CHAPEACAO;235;CONEXAO AR CURVA 1/8 CHAVE PORTA / PISTAO 
10;CHAPEACAO;234;AUTOMATICO PORTA 
10;CHAPEACAO;233;CHAVE AR PORTA GRAN VIALE
10;CHAPEACAO;108;AMORTECEDOR TAMPA TRASEIRA
10;CHAPEACAO;223;SUPORTE MOTOR
10;CHAPEACAO;232;VALVULA ELETRO PNEUMATICA DAS PORTAS 
10;CHAPEACAO;231;VALVULA AR ACIONAMENTO ELEVADOR 
10;CHAPEACAO;230;CONEXAO CURVA 6MM PISTÃO ELEVADOR CADEIRANTE 
10;CHAPEACAO;229;CHAVE PORTA TORINO 
10;CHAPEACAO;228;CHAVE PORTA CITIMAX 
10;CHAPEACAO;227;REPARO PISTAO PORTA 
10;CHAPEACAO;226;CONEXAO AR RETA METAL 1/4 
10;CHAPEACAO;225;CONEXAO AR CURVA METAL 1/4 
10;CHAPEACAO;224;CONEXAO AR T METAL 1/4 
10;CHAPEACAO;222;RESEVATORIO DEJETOS
